0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
26.0,0.0005709269270836993,6.343264991543054e-12,-0.0013694306114977615,-0.00146594539758619,-0.0010894561083681473,-0.001310782361855416,-0.008626328120960503,0.0016874106913888492,0.0004324135471329647,-5.090148610868831e-10,-0.0013694306114977615,-0.0026976358433221806,-0.0018687889892667292,-0.002551254325541221,-0.008606951230198378,0.0019818121197097928,0.0006384353994296354,5.863551872594741e-12,-0.0013694306114977615,0.0002806796331933052,-0.0011030098223324951,0.0005355105092817425,-0.008072656487421668,0.0014475972571387353,0.000500113762568251,-4.660764525869089e-10,-0.0013694306114980816,-0.0006592071203187877,-0.0017818392074131035,-0.0006086797595222068,-0.007959696810952951,0.0015006727656012731
27.0,0.0007096147140362539,1.281787046977157e-11,-0.0013694306114977615,-0.0014263777378222047,-0.0006120649194315793,-0.0014672675727028972,-0.011102411663536503,0.002384023586600637,0.0005029613868822962,-1.0289136838758147e-09,-0.0013694306114977615,-0.0026035273480030084,-0.001415759789799459,-0.002466030756412375,-0.011064745293899437,0.0023913516685509944,0.000706909998180328,1.1850275494286003e-11,-0.0013694306114977615,-0.00117902414871828,-0.0008130151690619524,-0.0012442077729913172,-0.010359443837344672,0.0016059056776653287,0.0005440986836405878,-9.421190852127922e-10,-0.0013694306114980816,-0.0018079298088048371,-0.0014842459915204197,-0.0018546911057646452,-0.0101978224483593,0.0015923630989205873
28.0,0.0009380707245303698,8.589386111537661e-09,-0.0013694306114977615,-0.0006294934277799952,-0.00012184982454980162,-0.0007757780070151594,-0.0013178785874659333,0.0011517993094394756,0.0007471448915877,-6.644722312895378e-07,-0.0013694306114977615,-0.00029909963690068556,-0.0004981322646998803,-0.0003519719109926127,-0.0013338888461138351,0.001558451755943929,0.0010989045065166393,1.1192046030953371e-08,-0.0013694306114977615,-0.0014016713066037855,-2.749897482783724e-05,-0.001356506213260802,-0.0013215053526459575,0.0013168890217128346,0.0008926222460198341,-6.073015019685962e-07,-0.0013694306114980816,-0.0015717979472055779,-0.00036130368235273046,-0.0015803020500902384,-0.0013365162359266591,0.0014063175151961481
30.0,0.0009380707245303698,2.047560708336374e-09,-0.0013694306114977615,-9.08929582932534e-05,-0.00012184982454980162,0.0002579113167317725,-0.0061434269916945325,0.0012188955322720249,0.000601120642193871,-1.6249620762974725e-07,-0.0013694306114977615,-0.0003639714893030768,-0.0009508685612211977,-0.0004086677699949622,-0.006139897275215776,0.0016955565685981,0.001170428507311788,3.7040161978701363e-09,-0.0013694306114977615,0.07807190806609461,2.723440944174222e-05,0.07243316641331854,-0.005773757496651544,0.0012973375677516807,0.0007485016856574248,-1.487608276379124e-07,-0.0013694306114980816,-0.001394735675422138,-0.0007038616868518595,0.004727100896651659,-0.00571267651094356,0.0014342564100670262
31.0,0.0009788702478371123,-2.7056556694129174e-10,-0.0013694306114977615,-0.0025716863981034167,-6.124518904782347e-05,-0.0025512780833539606,-0.003999388624794645,0.0015367830090166395,0.0010306459277359366,1.646788179110299e-08,-0.0013694306114977615,-0.0025716382762746154,1.2548860390073902e-05,-0.0025477888083072562,-0.003987099279000094,0.0015110484256148525,0.0010856597103025647,-1.9403218400832236e-10,-0.0013694306114977615,-0.0010886068044274073,-4.5717680897713906e-05,-0.001089961864659729,-0.003799065910828066,0.0014095836531391192,0.0011462169007219413,1.559684801139322e-08,-0.0013694306114980816,-0.0010237312089012307,1.6632170167735876e-05,-0.0010807142179976804,-0.003753873172518763,0.001402523279052896
32.0,0.0013869289532142505,2.8066255579135115e-07,-0.0013694306114977615,8.126292081469594e-06,0.0003552158048983301,0.0004869209810726105,-0.0016642247323948502,0.001012054687710766,0.000987687644120808,-1.3886757570083156e-05,-0.0013694306114977615,-0.0005627787340977928,-4.553896502001802e-05,-0.00039585852173963014,-0.001676592063789356,0.0014024292934476015,0.0015228022003488466,8.148424032075034e-07,-0.0013694306114977615,-0.0009699680223416465,0.00034863863224189097,-0.0008223480641685151,-0.0016404078208514523,0.0012780548101869094,0.0012055752789909271,-1.2306493657606045e-05,-0.0013694306114980816,0.017975831490425774,7.144305525156827e-05,0.015648678865242113,-0.0016450051435481549,0.0013521056869828958
33.0,0.0013869289532142505,2.923716275317323e-07,-0.0013694306114977615,5.175147582986625e-06,0.0003552158048983301,0.0004616701249702322,-0.0016894181955579676,0.0010785022297125182,0.000987687644120808,-1.4555423537696148e-05,-0.0013694306114977615,-0.0004179482976594416,-4.553896502001802e-05,-0.0001747692648418606,-0.0017057261593461568,0.0015476934094728902,0.0015228022003488466,8.223821320948029e-07,-0.0013694306114977615,-0.0009803984197528039,0.00034863863224189097,-0.001005651922982303,-0.0016645726735979765,0.001299541245440333,0.0011381227656323666,-1.3208490001058781e-05,-0.0013694306114980816,-0.0014026519284869494,7.805116939908143e-06,-0.0013219143446983935,-0.0016751143314181862,0.0014037852135791768
34.0,0.0013869289532142505,9.267883399125054e-07,-0.0013694306114977615,-0.00047033829531208213,0.0003552158048983301,-0.00022773319070205314,-0.0024578465551503424,0.0010184391631066145,0.000987687644120808,-4.06913233360739e-05,-0.0013694306114977615,-0.00044169641293333314,-4.553896502001802e-05,-0.00018458669691556116,-0.0024733647338523374,0.0015662716970610763,0.0016022968858506166,3.107845156728527e-06,-0.0013694306114977615,-0.001291534197445309,0.0004024354577245956,-0.0012424293693598031,-0.002374109283046687,0.0012849939761494552,0.0011381227656323666,-3.6907068385978715e-05,-0.0013694306114980816,-0.0014931755595564706,7.805116939908143e-06,-0.001368230900867994,-0.0023741672452970656,0.0014076976670496118
35.0,0.0013869289532142505,2.9489497543127594e-07,-0.0013694306114977615,-7.788600642832011e-05,0.0003552158048983301,0.00032315876892091466,-0.0012604477818516954,0.0010663381091792533,0.000987687644120808,-1.474999223067747e-05,-0.0013694306114977615,-0.00021644505765192523,-4.553896502001802e-05,0.00023403794031666392,-0.0012793180132390195,0.001549625763261412,0.0015228022003488466,8.267314401992232e-07,-0.0013694306114977615,-0.0009510491603896734,0.00034863863224189097,-0.0009637110550393238,-0.0012684014498296052,0.0012971234386800797,0.001124632641397515,-1.3395133919111504e-05,-0.0013694306114980816,-0.001331397109960915,-1.0074291771488643e-05,-0.001325375377587236,-0.001286796311960624,0.0014042769011762503
36.0,0.0007096147140362539,1.339064312865888e-11,-0.0013694306114977615,-0.0015012912685883485,-0.0006120649194315793,-0.0015576349850000668,-0.011099527270060978,0.002376573188716172,0.0005029613868822962,-1.075051674748667e-09,-0.0013694306114977615,-0.0026444842334533434,-0.001415759789799459,-0.0025155127467646724,-0.01106193428624384,0.00238681607178424,0.0007201513176876603,1.2380923094647401e-11,-0.0013694306114977615,-0.001099790107855288,-0.0007803120796160101,-0.0011473722157691619,-0.010356752006314352,0.0016040559466588779,0.000547951441332606,-9.843655535742464e-10,-0.0013694306114980816,-0.0016761853640901493,-0.0014695798577969597,-0.001726975126302582,-0.01019524958744927,0.0015912982817111578
37.0,0.0013869289532142505,-5.9200742352249566e-05,-0.0013694306114977615,-6.0469887206498826e-05,0.0003552158048983301,0.0003445593012545942,-0.0002690241456027922,0.000556736701523859,0.001460299131452287,0.006930350357037437,-0.0013694306114977615,-0.00013732644561986908,0.00040691142865604293,0.00034787054166603615,-0.0002852548635252799,0.0009732471777983827,0.0015228022003488466,7.358752519226301e-05,-0.0013694306114977615,-0.0012112378834963917,0.00034863863224189097,-0.0011725199620702576,-0.00035265222499838696,0.0011822333645636455,0.0016049587690733025,0.006429024708606587,-0.0013694306114980816,-0.0009790861281233321,0.00039147992339062576,-0.0009968097643126889,-0.00038156563795473575,0.0012791685304628585
38.0,0.0010604727560539567,6.966794999157589e-09,-0.0013694306114977615,-0.0015546635791229095,1.2299474675235072e-05,-0.0016950597595602225,-0.002497966930631029,0.0010032149228845634,0.0011165663325872917,7.139575218958176e-08,-0.0013694306114977615,-0.001547822853131013,8.258977460652025e-05,-0.001670597307382204,-0.002485024272056299,0.000911150396268159,0.0012975910425236721,5.5738407663945095e-08,-0.0013694306114977615,0.002129265820977286,0.00014456142174855776,0.0016897470185864548,-0.002409099471658428,0.0012682888468244719,0.0013755696013053214,4.821300446543099e-07,-0.0013694306114980816,0.002727271935717319,0.00020472238754242665,0.001998723933377903,-0.002380826594464212,0.0012448769688676374
39.0,0.0007748841684608424,1.8787231520941728e-10,-0.0013694306114977615,-0.0022898063258056205,-0.0004648878635570997,-0.002313853841272426,-0.006881586746446828,0.0013665480119081084,0.000601120642193871,-1.506379079083965e-08,-0.0013694306114977615,-0.0006772797016214149,-0.0009508685612211977,-0.0012133046958762565,-0.006873265847342067,0.0017845278572321006,0.0009452723455907857,1.7709166382344014e-10,-0.0013694306114977615,0.00027320293340401164,-0.0002787638211120622,4.1922937463729294e-05,-0.006460082034971661,0.0013659718054350805,0.0007242261096631819,-1.3792888999838395e-08,-0.0013694306114980816,-0.0017379123108397221,-0.0007630722546538098,-0.001704752074619759,-0.006380728857815606,0.001455310550049356
40.0,0.0009380707245303698,7.332463877211487e-10,-0.0013694306114977615,-0.0008302466185546974,-0.00012184982454980162,-0.0008312923188911079,-0.006296162969445421,0.0013081335227668241,0.000601120642193871,-5.866803583572616e-08,-0.0013694306114977615,-0.0003596356820833172,-0.0009508685612211977,-0.00042145496122596854,-0.006295602180637822,0.001852436724156013,0.0010989045065166393,7.074926005021944e-10,-0.0013694306114977615,-0.0010845137622633937,-2.668626490980117e-05,-0.0010661288561823361,-0.005919890623017218,0.0013565743963110531,0.0007242261096631819,-5.3715770902136876e-08,-0.0013694306114980816,-0.0017190408894395394,-0.0007630722546538098,-0.001698370429224102,-0.005854730012102467,0.0014699401359411983
